image_name,image_mos
5806.jpg,1.5
5807.jpg,1.75
5808.jpg,2.416666667
5809.jpg,1.5
5810.jpg,1.333333333
5811.jpg,2.666666667
5812.jpg,4
5813.jpg,2.5
5814.jpg,1.5
5815.jpg,1.333333333
5816.jpg,3
5817.jpg,2.166666667
5818.jpg,2.166666667
5819.jpg,2.583333333
5820.jpg,3.25
5821.jpg,2.333333333
5822.jpg,2.166666667
5823.jpg,2.5
5824.jpg,3.166666667
5825.jpg,3.5
5826.jpg,2.25
5827.jpg,2.25
5828.jpg,2
5829.jpg,2.083333333
5830.jpg,1.583333333
5831.jpg,2.25
5832.jpg,1.916666667
5833.jpg,2.583333333
5834.jpg,2.5
5835.jpg,2.666666667
5836.jpg,3.583333333
5837.jpg,1.666666667
5838.jpg,1.5
5839.jpg,3.75
5840.jpg,3.916666667
5841.jpg,2.25
5842.jpg,3.166666667
5843.jpg,4.416666667
5844.jpg,1.5
5845.jpg,2.083333333
5846.jpg,1.916666667
5847.jpg,1.583333333
5848.jpg,1.333333333
5849.jpg,2.25
5850.jpg,4
5851.jpg,3.666666667
5852.jpg,3.5
5853.jpg,4.166666667
5854.jpg,4.166666667
5855.jpg,3.833333333
5856.jpg,1.833333333
5857.jpg,1.333333333
5858.jpg,2.666666667
5859.jpg,1.666666667
5860.jpg,1.333333333
5861.jpg,1.5
5862.jpg,2.25
5863.jpg,4.416666667
5864.jpg,1.5
5865.jpg,2.25
5866.jpg,1.583333333
5867.jpg,2.333333333
5868.jpg,1.916666667
5869.jpg,2.25
5870.jpg,2.75
5871.jpg,2.166666667
5872.jpg,1.25
5873.jpg,4.333333333
5874.jpg,2.166666667
5875.jpg,2.25
5876.jpg,3
5877.jpg,3.666666667
5878.jpg,3.833333333
5879.jpg,2.75
5880.jpg,3.583333333
5881.jpg,1.833333333
5882.jpg,2.416666667
5883.jpg,3.416666667
5884.jpg,1.5
5885.jpg,4.416666667
5886.jpg,2.833333333
5887.jpg,2.083333333
5888.jpg,2.25
5889.jpg,3.333333333
5890.jpg,4.083333333
5891.jpg,1.416666667
5892.jpg,1.25
5893.jpg,1.666666667
5894.jpg,2.666666667
5895.jpg,3.833333333
5896.jpg,2.083333333
5897.jpg,1.833333333
5898.jpg,1.583333333
5899.jpg,3.916666667
5900.jpg,4.083333333
5901.jpg,2.833333333
5902.jpg,2
5903.jpg,3.333333333
5904.jpg,1.75
5905.jpg,1.583333333
5906.jpg,1.75
5907.jpg,4.166666667
5908.jpg,2.083333333
5909.jpg,2.416666667
5910.jpg,3.75
5911.jpg,1.583333333
5912.jpg,1.916666667
5913.jpg,1.75
5914.jpg,2
5915.jpg,4.5
5916.jpg,3.583333333
5917.jpg,2.25
5918.jpg,1.416666667
5919.jpg,2.083333333
5920.jpg,2.083333333
5921.jpg,2.666666667
5922.jpg,2.083333333
5923.jpg,4.583333333
5924.jpg,1.5
5925.jpg,1.916666667
5926.jpg,1.75
5927.jpg,3.833333333
5928.jpg,1.416666667
5929.jpg,3.083333333
5930.jpg,1.583333333
5931.jpg,2
5932.jpg,1.833333333
5933.jpg,3.5
5934.jpg,3.75
5935.jpg,2.083333333
5936.jpg,2.75
5937.jpg,1.083333333
5938.jpg,1.333333333
5939.jpg,2.833333333
5940.jpg,2.916666667
5941.jpg,1.666666667
5942.jpg,1.666666667
5943.jpg,1.666666667
5944.jpg,3.833333333
5945.jpg,1.916666667
5946.jpg,1.25
5947.jpg,2
5948.jpg,4.333333333
5949.jpg,1.75
5950.jpg,1.75
5951.jpg,4
5952.jpg,3.666666667
5953.jpg,1.583333333
5954.jpg,1.916666667
5955.jpg,1.333333333
5956.jpg,3.75
5957.jpg,2
5958.jpg,1.75
5959.jpg,4.666666667
5960.jpg,3.5
5961.jpg,3.666666667
5962.jpg,1.166666667
5963.jpg,3.833333333
5964.jpg,1.583333333
5965.jpg,2.083333333
5966.jpg,2.083333333
5967.jpg,3.916666667
5968.jpg,1.333333333
5969.jpg,1.5
5970.jpg,1.583333333
5971.jpg,2.583333333
5972.jpg,4.666666667
5973.jpg,4.083333333
5974.jpg,2.333333333
5975.jpg,2.25
5976.jpg,2.083333333
5977.jpg,1.333333333
5978.jpg,4.333333333
5979.jpg,2.5
5980.jpg,3.75
5981.jpg,4
5982.jpg,1.166666667
5983.jpg,2.25
5984.jpg,1.5
5985.jpg,1.833333333
5986.jpg,3.833333333
5987.jpg,2.833333333
5988.jpg,3.333333333
5989.jpg,2.25
5990.jpg,2.416666667
5991.jpg,2.25
5992.jpg,2.25
5993.jpg,1.916666667
5994.jpg,2.166666667
5995.jpg,3.166666667
5996.jpg,2.333333333
5997.jpg,1.083333333
5998.jpg,4.083333333
5999.jpg,2.833333333
6000.jpg,4.416666667
6001.jpg,1.583333333
6002.jpg,3.833333333
6003.jpg,1.5
6004.jpg,3.416666667
6005.jpg,1.416666667
6006.jpg,2.416666667
6007.jpg,3.083333333
6008.jpg,3.416666667
6009.jpg,2.25
6010.jpg,2
6011.jpg,3.833333333
6012.jpg,3.666666667
6013.jpg,2.583333333
6014.jpg,1.833333333
6015.jpg,1.583333333
6016.jpg,1.916666667
6017.jpg,2.916666667
6018.jpg,3.25
6019.jpg,2
6020.jpg,1.416666667
6021.jpg,1.25
6022.jpg,1.25
6023.jpg,3.583333333
6024.jpg,1.583333333
6025.jpg,2.083333333
6026.jpg,3.833333333
6027.jpg,2.166666667
6028.jpg,2.333333333
6029.jpg,2.75
6030.jpg,4.583333333
6031.jpg,2.75
6032.jpg,2.916666667
6033.jpg,2.333333333
6034.jpg,3.416666667
6035.jpg,3.833333333
6036.jpg,3.666666667
6037.jpg,2.25
6038.jpg,3.166666667
6039.jpg,1.5
6040.jpg,4.333333333
6041.jpg,1.166666667
6042.jpg,1.25
6043.jpg,2
6044.jpg,2.083333333
6045.jpg,2.5
6046.jpg,2.166666667
6047.jpg,1.75
6048.jpg,1.916666667
6049.jpg,1.5
6050.jpg,1.666666667
6051.jpg,2.333333333
6052.jpg,2.666666667
6053.jpg,2.083333333
6054.jpg,1.833333333
6055.jpg,2.166666667
6056.jpg,4.25
6057.jpg,3.916666667
6058.jpg,1.333333333
6059.jpg,2.083333333
6060.jpg,1.166666667
6061.jpg,2.25
6062.jpg,1.416666667
6063.jpg,1.666666667
6064.jpg,2
6065.jpg,2.5
6066.jpg,2.5
6067.jpg,4.083333333
6068.jpg,1.583333333
6069.jpg,1.583333333
6070.jpg,1.333333333
6071.jpg,2.416666667
6072.jpg,1.5
6073.jpg,1.5
6074.jpg,1.75
6075.jpg,1.25
6076.jpg,1.916666667
6077.jpg,1.666666667
6078.jpg,2.083333333
6079.jpg,1.583333333
6080.jpg,1.833333333
6081.jpg,2.166666667
6082.jpg,1.5
6083.jpg,2.666666667
6084.jpg,2.083333333
6085.jpg,3.916666667
6086.jpg,4.25
6087.jpg,2.166666667
6088.jpg,3.666666667
6089.jpg,2.25
6090.jpg,4.333333333
6091.jpg,1.25
6092.jpg,2.416666667
6093.jpg,2.083333333
6094.jpg,1.916666667
6095.jpg,3.833333333
6096.jpg,1.416666667
6097.jpg,1.416666667
6098.jpg,2.166666667
6099.jpg,1.75
6100.jpg,1.25
6101.jpg,1.833333333
6102.jpg,1.333333333
6103.jpg,2
6104.jpg,3.583333333
6105.jpg,2.25
6106.jpg,2.75
6107.jpg,3.75
6108.jpg,2.166666667
6109.jpg,1.833333333
6110.jpg,1.916666667
6111.jpg,3.833333333
6112.jpg,1.583333333
6113.jpg,1.75
6114.jpg,1.916666667
6115.jpg,2.916666667
6116.jpg,3.416666667
6117.jpg,4.166666667
6118.jpg,4.166666667
6119.jpg,2.333333333
6120.jpg,2.5
6121.jpg,1.833333333
6122.jpg,4.583333333
6123.jpg,3.833333333
6124.jpg,2.166666667
6125.jpg,1.916666667
6126.jpg,1.916666667
6127.jpg,4
6128.jpg,4.166666667
6129.jpg,1.416666667
6130.jpg,2.25
6131.jpg,2
6132.jpg,3.166666667
6133.jpg,3
6134.jpg,1.583333333
6135.jpg,1.5
6136.jpg,3.166666667
6137.jpg,1.5
6138.jpg,2.75
6139.jpg,3.333333333
6140.jpg,1.833333333
6141.jpg,3.666666667
6142.jpg,1.333333333
6143.jpg,2.416666667
6144.jpg,2.25
6145.jpg,2.166666667
6146.jpg,2.083333333
6147.jpg,2.333333333
6148.jpg,1.666666667
6149.jpg,2.666666667
6150.jpg,3.083333333
6151.jpg,2.416666667
6152.jpg,1.5
6153.jpg,2.333333333
6154.jpg,2.583333333
6155.jpg,1.916666667
6156.jpg,2.166666667
6157.jpg,1.333333333
6158.jpg,3.75
6159.jpg,3.5
6160.jpg,1.833333333
6161.jpg,4.5
6162.jpg,1.583333333
6163.jpg,1.25
6164.jpg,1.416666667
6165.jpg,3.416666667
6166.jpg,1.5
6167.jpg,1.583333333
6168.jpg,2.5
6169.jpg,2.416666667
6170.jpg,4.083333333
6171.jpg,1.416666667
6172.jpg,2.333333333
6173.jpg,1.583333333
6174.jpg,2.416666667
6175.jpg,3.666666667
6176.jpg,2.5
6177.jpg,1.166666667
6178.jpg,1.75
6179.jpg,4.666666667
6180.jpg,4.416666667
6181.jpg,2.333333333
6182.jpg,2.083333333
6183.jpg,2.083333333
6184.jpg,2.083333333
6185.jpg,3.416666667
6186.jpg,2.083333333
6187.jpg,2.5
6188.jpg,3.416666667
6189.jpg,1.416666667
6190.jpg,1.916666667
6191.jpg,1.916666667
6192.jpg,4
6193.jpg,3.25
6194.jpg,4.25
6195.jpg,1.916666667
6196.jpg,4.5
6197.jpg,2.583333333
6198.jpg,1.833333333
6199.jpg,1.416666667
6200.jpg,1.833333333
6201.jpg,1.833333333
6202.jpg,3.916666667
6203.jpg,2.916666667
6204.jpg,2.916666667
6205.jpg,2.25
6206.jpg,2.583333333
6207.jpg,3.833333333
6208.jpg,1.583333333
6209.jpg,3.75
6210.jpg,1.583333333
6211.jpg,1.583333333
6212.jpg,4
6213.jpg,1.833333333
6214.jpg,1.666666667
6215.jpg,3.75
6216.jpg,2
6217.jpg,2
6218.jpg,1.666666667
6219.jpg,2.5
6220.jpg,2.416666667
6221.jpg,2.75
6222.jpg,3
6223.jpg,3.666666667
6224.jpg,3.666666667
6225.jpg,4.333333333
6226.jpg,2.583333333
6227.jpg,3.25
6228.jpg,2.583333333
6229.jpg,3.5
6230.jpg,4.083333333
6231.jpg,1.25
6232.jpg,2
6233.jpg,4
6234.jpg,1.25
6235.jpg,2.333333333
6236.jpg,2.416666667
6237.jpg,2.083333333
6238.jpg,3.666666667
6239.jpg,1.25
6240.jpg,4.333333333
6241.jpg,4.083333333
6242.jpg,2.5
6243.jpg,3.833333333
6244.jpg,2.666666667
6245.jpg,2.166666667
6246.jpg,1.416666667
6247.jpg,3.333333333
6248.jpg,2.25
6249.jpg,1.916666667
6250.jpg,2.25
6251.jpg,2.333333333
6252.jpg,1.083333333
6253.jpg,4.583333333
6254.jpg,2.083333333
6255.jpg,2.416666667
6256.jpg,1.75
6257.jpg,2
6258.jpg,2.416666667
6259.jpg,2.166666667
6260.jpg,3.166666667
6261.jpg,2.916666667
6262.jpg,2.833333333
6263.jpg,3.583333333
6264.jpg,1.666666667
6265.jpg,1.75
6266.jpg,1.5
6267.jpg,2
6268.jpg,1.833333333
6269.jpg,1.166666667
6270.jpg,3.916666667
6271.jpg,3.916666667
6272.jpg,3.916666667
6273.jpg,1.25
6274.jpg,3.666666667
6275.jpg,1.333333333
6276.jpg,2.75
6277.jpg,2.333333333
6278.jpg,2.083333333
6279.jpg,1.833333333
6280.jpg,2.083333333
6281.jpg,2.25
6282.jpg,4.5
6283.jpg,4.75
6284.jpg,3.333333333
6285.jpg,2.666666667
6286.jpg,1.583333333
6287.jpg,1.833333333
6288.jpg,4.25
6289.jpg,2.25
6290.jpg,1.666666667
6291.jpg,1.75
6292.jpg,1.25
6293.jpg,1.916666667
6294.jpg,2.416666667
6295.jpg,2.166666667
6296.jpg,1.166666667
6297.jpg,1.5
6298.jpg,1.833333333
6299.jpg,2.416666667
6300.jpg,2
6301.jpg,4.5
6302.jpg,2.833333333
6303.jpg,3.583333333
6304.jpg,1.083333333
6305.jpg,2.166666667
6306.jpg,3.166666667
6307.jpg,4.083333333
6308.jpg,2.75
6309.jpg,1.25
6310.jpg,3.5
6311.jpg,3.5
6312.jpg,3.833333333
6313.jpg,2.5
6314.jpg,1.333333333
6315.jpg,2.583333333
6316.jpg,2.333333333
